Waynesboro,2010-2011,1197062,56.99,79.67
Williamsburg,2010-2011,622697,44.26,61.88
Winchester,2010-2011,1454715,55.52,77.61
Accomack,2010-2011,3637287,109.68,106.86
Albemarle,2010-2011,8795117,88.87,86.58
Alleghany,2010-2011,1818519,111.91,109.03
Amelia,2010-2011,1359400,107.12,104.37
Amherst,2010-2011,2797018,86.45,84.23
Appomattox,2010-2011,1461247,97.59,95.08
Arlington,2010-2011,12295109,59.22,57.69
Augusta,2010-2011,5982382,81.12,79.03
Bath,2010-2011,766008,161.91,157.75
Bedford,2010-2011,7109346,103.52,100.86
Bland,2010-2011,540347,79.18,77.15
Botetourt,2010-2011,3222238,97.21,94.71
Brunswick,2010-2011,2121378,121.68,118.55
Buchanan,2010-2011,2319640,96.26,93.78
Buckingham,2010-2011,1776309,103.60,100.94
Campbell,2010-2011,3955800,72.13,70.28
Caroline,2010-2011,2751659,96.40,93.92
Carroll,2010-2011,2680073,89.21,86.92
CharlesCity,2010-2011,772488,106.46,103.73
Charlotte,2010-2011,1751466,139.16,135.58
Chesterfield,2010-2011,27034858,85.49,83.29
Clarke,2010-2011,1132279,80.68,78.61
Craig,2010-2011,422962,81.50,79.40
Culpeper,2010-2011,4374228,93.69,91.28
Cumberland,2010-2011,1296528,128.98,125.67
Dickenson,2010-2011,2000227,125.78,122.54
Dinwiddie,2010-2011,2810811,100.38,97.80
Essex,2010-2011,1331230,119.38,116.31
Fairfax,2010-2011,113815016,105.22,102.51
Fauquier,2010-2011,8950091,137.27,133.74
Floyd,2010-2011,1528345,100.03,97.46
Fluvanna,2010-2011,2414924,94.00,91.58
Franklin,2010-2011,6032944,107.43,104.66
Frederick,2010-2011,7672378,97.98,95.46
Giles,2010-2011,1158848,67.04,65.32
Gloucester,2010-2011,3743642,101.57,98.96
Goochland,2010-2011,2430781,111.93,109.05
Grayson,2010-2011,1702667,109.62,106.80
Greene,2010-2011,1565851,85.09,82.90
Greensville,2010-2011,1102864,90.08,87.77
Halifax,2010-2011,4554786,125.68,122.45
Hanover,2010-2011,8651858,86.64,84.41
Henrico,2010-2011,23761503,77.42,75.43
Henry,2010-2011,4909555,90.66,88.33
Highland,,244516,105.35,102.64
IsleofWight,2010-2011,3162726,89.67,87.37
JamesCity,2010-2011,7432889,110.92,108.07
King&Queen,2010-2011,1016454,146.36,142.60
KingGeorge,2010-2011,2404342,101.95,99.33
KingWilliam,2010-2011,1390520,87.26,85.02
Lancaster,2010-2011,1238658,108.74,105.94
Lee,2010-2011,2059118,80.48,78.41
Loudoun,2010-2011,59576159,190.76,185.86
Louisa,2010-2011,3900380,117.65,114.62
Lunenburg,2010-2011,1278624,99.01,96.47
Madison,2010-2011,1359608,102.16,99.54
Mathews,2010-2011,809358,90.15,87.83
Mecklenburg,2010-2011,2974703,90.89,88.56
Middlesex,2010-2011,858039,78.30,76.28
Montgomery,2010-2011,4528103,47.97,46.74
Nelson,2010-2011,2258994,150.40,146.53
NewKent,2010-2011,2326796,126.26,123.01
Northampton,2010-2011,1149637,92.79,90.41
Northumberland,2010-2011,1215370,98.57,96.04
Nottoway,2010-2011,1282484,80.90,78.82
Orange,2010-2011,4096882,122.36,119.22
Page,2010-2011,2083136,86.65,84.42
Patrick,2010-2011,1967218,106.39,103.66
Pittsylvania,2010-2011,5667912,89.25,86.96
Powhatan,2010-2011,3250551,115.90,112.92
PrinceEdward,2010-2011,1635355,69.98,68.18
PrinceGeorge,2010-2011,4158179,116.39,113.40
PrinceWilliam,2010-2011,50221000,124.93,121.72
Pulaski,2010-2011,2214333,63.50,61.87
Rappahannock,2010-2011,928277,125.90,122.67
Richmond,2010-2011,816852,88.27,86.00
Roanoke,2010-2011,6531959,70.71,68.89
Rockbridge,2010-2011,1874305,84.02,81.86
Rockingham,2010-2011,8214797,107.64,104.88
Russell,2010-2011,2459017,85.10,82.91
Scott,2010-2011,1595986,68.86,67.09
Shenandoah,2010-2011,3554386,84.64,82.47
Smyth,2010-2011,2180818,67.71,65.97
Southampton,2010-2011,2850362,153.49,149.55
Spotsylvania,2010-2011,17081676,139.56,135.97
Stafford,2010-2011,13266241,102.87,100.23
Surry,2010-2011,1154556,163.58,159.38
Sussex,2010-2011,1965498,162.61,158.43
Tazewell,2010-2011,3218748,71.40,69.57
Warren,2010-2011,2368175,63.03,61.41
Washington,2010-2011,4806379,87.59,85.33
Westmoreland,2010-2011,1720750,98.59,96.05
Wise,2010-2011,2686107,64.80,63.13
Wythe,2010-2011,2418586,82.73,80.60
York,2010-2011,7096665,108.41,105.62
Alexandria,2009-2010,8253438,58.23,81.29
Bedford,2009-2010,496375,81.59,113.91
Bristol,2009-2010,588897,33.10,46.20
BuenaVista,2009-2010,321206,49.02,68.43
Charlottesville,2009-2010,2297628,56.99,79.56
Chesapeake,2009-2010,22143367,100.67,140.54
ColonialHeights,2009-2010,783523,44.42,62.02
Covington,2009-2010,253244,42.51,59.35
Danville,2009-2010,3171474,70.12,97.89
Emporia,2009-2010,794351,135.53,189.21
Fairfax,2009-2010,1870023,75.70,105.69
FallsChurch,2009-2010,836450,71.42,99.71
Franklin,2009-2010,629673,75.30,105.12
Fredericksburg,2009-2010,1196074,52.23,72.91
Galax,2009-2010,518151,76.22,106.41
Hampton,2009-2010,11617986,80.26,112.05
Harrisonburg,2009-2010,2382756,50.81,70.93
Hopewell,2009-2010,995643,42.68,59.59
Lexington,2009-2010,-1,-1,-1
Lynchburg,2009-2010,3508602,48.48,67.68
Manassas,2009-2010,3462632,95.62,133.49
ManassasPark,2009-2010,1894387,135.06,188.55
Martinsville,2009-2010,829769,55.91,78.05
NewportNews,2009-2010,18395786,100.75,140.65
Norfolk,2009-2010,10505594,44.18,61.68
Norton,2009-2010,283388,69.90,97.59
Petersburg,2009-2010,2342845,76.78,107.19
Poquoson,2009-2010,904605,76.14,106.29
Portsmouth,2009-2010,7284758,74.24,103.64
Radford,2009-2010,345107,22.79,31.82
Richmond,2009-2010,9958431,50.27,70.18
Roanoke,2009-2010,8849331,94.84,132.41
Salem,2009-2010,1426359,56.68,79.13
Staunton,2009-2010,842429,35.89,50.10
Suffolk,2009-2010,9982850,120.27,167.90
VirginiaBeach,2009-2010,31595392,72.73,101.54
Waynesboro,2009-2010,952952,46.01,64.23
Williamsburg,2009-2010,595506,43.88,61.26
Winchester,2009-2010,1632713,61.89,86.40
Accomack,2009-2010,2818623,71.21,69.87
Albemarle,2009-2010,8755287,91.92,90.18
Alleghany,2009-2010,1777436,105.27,103.28
Amelia,2009-2010,1357554,103.26,101.30
Amherst,2009-2010,2740318,83.45,81.87
Appomattox,2009-2010,1187315,81.05,79.52
Arlington,2009-2010,12358151,58.28,57.18
Augusta,2009-2010,6172659,85.60,83.98
Bath,2009-2010,761361,160.44,157.41
Bedford,2009-2010,6785401,101.49,99.57
Bland,2009-2010,662781,93.07,91.31
Botetourt,2009-2010,3446395,103.50,101.54
Brunswick,2009-2010,1944087,105.06,103.07
Buchanan,2009-2010,2470532,100.46,98.56
Buckingham,2009-2010,2155901,128.22,125.79
Campbell,2009-2010,4667769,87.68,86.02
Caroline,2009-2010,2573264,91.10,89.38
Carroll,2009-2010,2520237,83.18,81.60
CharlesCity,2009-2010,844579,120.79,118.50
Charlotte,2009-2010,1739380,137.26,134.66
Chesterfield,2009-2010,26784198,87.08,85.43
Clarke,2009-2010,1151460,79.57,78.06
Craig,2009-2010,501894,96.32,94.50
Culpeper,2009-2010,4285437,89.39,87.70
Cumberland,2009-2010,1407704,140.84,138.17
Dickenson,2009-2010,1834846,111.35,109.24
Dinwiddie,2009-2010,2933414,107.81,105.77
Essex,2009-2010,1020873,92.78,91.03
Fairfax,2009-2010,101789782,98.21,96.35
Fauquier,2009-2010,8814344,130.19,127.73
Floyd,2009-2010,1570402,101.85,99.92
Fluvanna,2009-2010,2213381,83.05,81.48
Franklin,2009-2010,5866936,109.76,107.69
Frederick,2009-2010,7828017,103.90,101.93
Giles,2009-2010,1290017,77.49,76.02
Gloucester,2009-2010,4580547,124.99,122.63
Goochland,2009-2010,2250939,104.98,103.00
Grayson,2009-2010,1505617,92.69,90.94
Greene,2009-2010,1570474,86.71,85.07
Greensville,2009-2010,1139318,91.51,89.78
Halifax,2009-2010,4158723,115.26,113.08
Hanover,2009-2010,9241650,93.71,91.93
Henrico,2009-2010,24560198,82.84,81.27
Henry,2009-2010,4757775,88.44,86.77
Highland,2009-2010,288877,127.12,124.71
IsleofWight,2009-2010,2867896,81.99,80.44
JamesCity,2009-2010,7250419,113.83,111.68
King&Queen,2009-2010,943724,141.38,138.70
KingGeorge,2009-2010,2472374,103.48,101.53
KingWilliam,2009-2010,1444978,89.28,87.59
Lancaster,2009-2010,1095094,92.88,91.12
Lee,2009-2010,2143724,83.76,82.17
Loudoun,2009-2010,55032525,184.60,181.11
Louisa,2009-2010,3972334,120.64,118.36
Lunenburg,2009-2010,1209275,91.14,89.42
Madison,2009-2010,1383263,99.16,97.28
Mathews,2009-2010,780303,82.13,80.57
Mecklenburg,2009-2010,3712330,114.92,112.74
Middlesex,2009-2010,863358,82.92,81.35
Montgomery,2009-2010,4591799,50.24,49.29
Nelson,2009-2010,2327927,150.01,147.17
NewKent,2009-2010,2215730,124.08,121.73
Northampton,2009-2010,1430405,106.90,104.88
Northumberland,2009-2010,1195643,89.22,87.53
Nottoway,2009-2010,1354160,85.20,83.59
Orange,2009-2010,4081393,120.45,118.17
Page,2009-2010,2001189,82.78,81.21
Patrick,2009-2010,2049672,105.28,103.29
Pittsylvania,2009-2010,6343189,101.15,99.23
Powhatan,2009-2010,3300854,117.44,115.22
PrinceEdward,2009-2010,2183488,101.54,99.62
PrinceGeorge,2009-2010,5060538,131.81,129.31
PrinceWilliam,2009-2010,44625000,115.33,113.15
Pulaski,2009-2010,2197559,64.32,63.10
Rappahannock,2009-2010,824944,116.74,114.54
Richmond,2009-2010,892836,91.13,89.41
Roanoke,2009-2010,6389261,68.71,67.41
Rockbridge,2009-2010,1917478,87.53,85.88
Rockingham,2009-2010,7687967,101.21,99.29
Russell,2009-2010,2477431,84.14,82.55
Scott,2009-2010,1605699,66.08,64.83
Shenandoah,2009-2010,4203899,101.21,99.30
Smyth,2009-2010,2208873,68.83,67.53
Southampton,2009-2010,2812726,151.06,148.20
Spotsylvania,2009-2010,17730822,145.56,142.81
Stafford,2009-2010,17895108,142.15,139.46
Surry,2009-2010,1225178,171.02,167.79
Sussex,2009-2010,1799859,147.35,144.56
Tazewell,2009-2010,3492959,78.43,76.94
Warren,2009-2010,2242178,61.48,60.31
Washington,2009-2010,4402042,80.86,79.33
Westmoreland,2009-2010,1706439,97.43,95.58
Wise,2009-2010,2749726,66.04,64.79
Wythe,2009-2010,2370656,84.58,82.98
York,2009-2010,6954101,105.42,103.43
Alexandria,2008-2009,7921022,55.88,75.00
Bedford,2008-2009,614056,100.94,135.46
Bristol,2008-2009,894033,50.24,67.43
BuenaVista,2008-2009,378447,57.75,77.50
Charlottesville,2008-2009,2742115,68.01,91.27
Chesapeake,2008-2009,25507742,115.97,155.63
ColonialHeights,2008-2009,752762,42.68,57.27
Covington,2008-2009,266055,44.66,59.94
Danville,2008-2009,2399261,53.04,71.18
Emporia,2008-2009,844205,144.04,193.30
Fairfax,2008-2009,1953966,79.10,106.16
FallsChurch,2008-2009,795050,67.89,91.11
Franklin,2008-2009,699706,83.67,112.29
Fredericksburg,2008-2009,1235605,53.95,72.40
Galax,2008-2009,413277,60.79,81.58
Hampton,2008-2009,13917485,96.15,129.03
Harrisonburg,2008-2009,2370160,50.54,67.83
Hopewell,2008-2009,866440,37.14,49.85
Lexington,2008-2009,-1,-1,-1
Lynchburg,2008-2009,4567924,63.12,84.70
Manassas,2008-2009,3675857,101.51,136.22
ManassasPark,2008-2009,1672095,119.21,159.98
Martinsville,2008-2009,1138416,76.71,102.94
NewportNews,2008-2009,17804548,97.51,130.86
Norfolk,2008-2009,10723310,45.10,60.53
Norton,2008-2009,224363,55.34,74.27
Petersburg,2008-2009,2101932,68.89,92.44
Poquoson,2008-2009,1035857,87.19,117.00
Portsmouth,2008-2009,6946233,70.79,95.00
Radford,2008-2009,432037,28.53,38.29
Richmond,2008-2009,10850729,54.77,73.51
Roanoke,2008-2009,8147957,87.33,117.19
Salem,2008-2009,1209757,48.08,64.52
Staunton,2008-2009,999189,42.57,57.12
Suffolk,2008-2009,9354940,112.70,151.25
VirginiaBeach,2008-2009,33347092,76.76,103.02
Waynesboro,2008-2009,851514,41.11,55.17
Williamsburg,2008-2009,488593,36.00,48.31
Winchester,2008-2009,1637538,62.07,83.30
Accomack,2008-2009,2962238,74.84,71.67
Albemarle,2008-2009,9291008,97.55,93.41
Alleghany,2008-2009,1992673,118.02,113.01
Amelia,2008-2009,1491831,113.47,108.66
Amherst,2008-2009,2706657,82.42,78.93
Appomattox,2008-2009,1354735,92.48,88.56
Arlington,2008-2009,13268509,62.58,59.92
Augusta,2008-2009,6439612,89.30,85.51
Bath,2008-2009,867119,182.73,174.99
Bedford,2008-2009,8135915,121.69,116.54
Bland,2008-2009,835185,117.28,112.31
Botetourt,2008-2009,3172575,95.27,91.24
Brunswick,2008-2009,1836905,99.27,95.06
Buchanan,2008-2009,2567822,104.42,99.99
Buckingham,2008-2009,2077848,123.58,118.34
Campbell,2008-2009,4343814,81.59,78.14
Caroline,2008-2009,2622382,92.84,88.91
Carroll,2008-2009,2474545,81.67,78.21
CharlesCity,2008-2009,794944,113.69,108.87
Charlotte,2008-2009,2097899,165.55,158.54
Chesterfield,2008-2009,29248379,95.09,91.06
Clarke,2008-2009,1062017,73.39,70.28
