Highland,2011-2012,2973950,1295.84,99.50,Instruction
Isle of Wight,2011-2012,41672907,1175.31,90.25,Instruction
James City,2011-2012,83841960,1217.32,93.47,Instruction
King and Queen,2011-2012,8087623,1147.34,88.10,Instruction
King George,2011-2012,26548992,1137.83,87.37,Instruction
King William,2011-2012,15834601,979.92,75.24,Instruction
Lancaster,2011-2012,10741371,937.05,71.95,Instruction
Lee,2011-2012,26621988,1036.84,79.61,Instruction
Loudoun,2011-2012,613230734,1890.72,145.18,Instruction
Louisa,2011-2012,35599066,1064.06,81.70,Instruction
Lunenburg,2011-2012,12596087,971.40,74.59,Instruction
Madison,2011-2012,13183080,982.05,75.41,Instruction
Mathews,2011-2012,8033599,898.91,69.02,Instruction
Mecklenburg,2011-2012,32213641,978.07,75.10,Instruction
Middlesex,2011-2012,9181435,829.77,63.71,Instruction
Montgomery,2011-2012,72293819,761.02,58.44,Instruction
Nelson,2011-2012,15755760,1043.98,80.16,Instruction
New Kent,2011-2012,18093856,961.06,73.80,Instruction
Northampton,2011-2012,14928699,1200.73,92.20,Instruction
Northumberland,2011-2012,11386721,914.67,70.23,Instruction
Nottoway,2011-2012,15915724,1000.55,76.83,Instruction
Orange,2011-2012,33906222,1005.67,77.22,Instruction
Page,2011-2012,25562555,1058.27,81.26,Instruction
Patrick,2011-2012,17295155,928.10,71.26,Instruction
Pittsylvania,2011-2012,59131497,938.80,72.09,Instruction
Powhatan,2011-2012,31251953,1104.70,84.82,Instruction
Prince Edward,2011-2012,19578022,832.47,63.92,Instruction
Prince George,2011-2012,44281198,1235.94,94.90,Instruction
Prince William,2011-2012,630763000,1521.63,116.84,Instruction
Pulaski,2011-2012,33433480,965.31,74.12,Instruction
Rappahannock,2011-2012,8567163,1156.16,88.78,Instruction
Richmond,2011-2012,9532602,1032.00,79.24,Instruction
Roanoke,2011-2012,99521515,1073.74,82.45,Instruction
Rockbridge,2011-2012,21207710,957.24,73.50,Instruction
Rockingham,2011-2012,89051994,1152.08,88.46,Instruction
Russell,2011-2012,29964421,1032.76,79.30,Instruction
Scott,2011-2012,25472249,1094.45,84.04,Instruction
Shenandoah,2011-2012,44642925,1060.05,81.40,Instruction
Smyth,2011-2012,35145335,1094.73,84.06,Instruction
Southampton,2011-2012,20160815,1077.31,82.72,Instruction
Spotsylvania,2011-2012,163956759,1322.26,101.53,Instruction
Stafford,2011-2012,183855193,1402.76,107.71,Instruction
Surry,2011-2012,11454239,1643.83,126.22,Instruction
Sussex,2011-2012,12829105,1064.13,81.71,Instruction
Tazewell,2011-2012,42159030,931.16,71.50,Instruction
Warren,2011-2012,34110804,905.08,69.50,Instruction
Washington,2011-2012,53258540,965.20,74.11,Instruction
Westmoreland,2011-2012,12516723,716.88,55.05,Instruction
Wise,2011-2012,48718663,1187.54,91.19,Instruction
