Prince George,2010-2011,2562542,71.73,99.94,Food Services
Prince William,2010-2011,35398000,88.05,122.68,Food Services
Pulaski,2010-2011,2334320,66.94,93.26,Food Services
Rappahannock,2010-2011,445233,60.39,84.13,Food Services
Richmond,2010-2011,529002,57.16,79.64,Food Services
Roanoke,2010-2011,8867729,96.00,133.74,Food Services
Rockbridge,2010-2011,1079915,48.41,67.45,Food Services
Rockingham,2010-2011,5483331,71.85,100.11,Food Services
Russell,2010-2011,1978033,68.45,95.37,Food Services
Scott,2010-2011,5670853,244.68,340.89,Food Services
Shenandoah,2010-2011,2166105,51.58,71.87,Food Services
Smyth,2010-2011,2464104,76.51,106.59,Food Services
Southampton,2010-2011,1167337,62.86,87.58,Food Services
Spotsylvania,2010-2011,9265917,75.70,105.47,Food Services
Stafford,2010-2011,12090930,93.76,130.62,Food Services
Surry,2010-2011,587630,83.26,116.00,Food Services
Sussex,2010-2011,996339,82.43,114.84,Food Services
Tazewell,2010-2011,2958762,65.64,91.45,Food Services
Warren,2010-2011,2412312,64.20,89.44,Food Services
Washington,2010-2011,3658683,66.67,92.89,Food Services
Westmoreland,2010-2011,912898,52.30,72.87,Food Services
Wise,2010-2011,3158142,76.19,106.15,Food Services
Wythe,2010-2011,1903090,65.10,90.69,Food Services
York,2010-2011,4208864,64.29,89.57,Food Services
Alexandria,2009-2010,5729230,40.42,61.31,Food Services
Bedford,2009-2010,-,-,-,Food Services
Bristol,2009-2010,1258676,70.74,107.30,Food Services
Buena Vista,2009-2010,438475,66.91,101.50,Food Services
Charlottesville,2009-2010,1699147,42.14,63.93,Food Services
Chesapeake,2009-2010,12061206,54.83,83.17,Food Services
Colonial Heights,2009-2010,916204,51.94,78.79,Food Services
Covington,2009-2010,428945,72.01,109.23,Food Services
Danville,2009-2010,3273947,72.38,109.79,Food Services
Emporia,2009-2010,443745,75.71,114.84,Food Services
Fairfax,2009-2010,1307143,52.92,80.27,Food Services
Falls Church,2009-2010,2120550,181.07,274.65,Food Services
Franklin,2009-2010,607676,72.67,110.23,Food Services
Fredericksburg,2009-2010,1261841,55.10,83.57,Food Services
Galax,2009-2010,1117555,164.39,249.36,Food Services
Hampton,2009-2010,9215723,63.67,96.57,Food Services
Harrisonburg,2009-2010,2373806,50.62,76.78,Food Services
Hopewell,2009-2010,2063394,88.46,134.18,Food Services
Lexington,2009-2010,161803,22.22,33.70,Food Services
Lynchburg,2009-2010,3598109,49.72,75.41,Food Services
Manassas,2009-2010,2756393,76.12,115.45,Food Services
Manassas Park,2009-2010,1262312,90.00,136.51,Food Services
Martinsville,2009-2010,1387810,93.51,141.84,Food Services
Newport News,2009-2010,13210374,72.35,109.74,Food Services
Norfolk,2009-2010,28494733,119.84,181.78,Food Services
Norton,2009-2010,303660,74.90,113.62,Food Services
Petersburg,2009-2010,1969201,64.54,97.89,Food Services
Poquoson,2009-2010,319494,26.89,40.79,Food Services
Portsmouth,2009-2010,6459186,65.83,99.85,Food Services
Radford,2009-2010,586174,38.71,58.72,Food Services
Richmond,2009-2010,10379528,52.39,79.47,Food Services
Roanoke,2009-2010,5236873,56.13,85.14,Food Services
Salem,2009-2010,1729451,68.73,104.25,Food Services
Staunton,2009-2010,1110561,47.31,71.76,Food Services
Suffolk,2009-2010,6139451,73.96,112.19,Food Services
Virginia Beach,2009-2010,25983743,59.81,90.73,Food Services
Waynesboro,2009-2010,1221129,58.96,89.43,Food Services
Williamsburg,2009-2010,279677,20.61,31.26,Food Services
Winchester,2009-2010,1922553,72.87,110.53,Food Services
Accomack,2009-2010,2371515,59.92,84.67,Food Services
Albemarle,2009-2010,4490425,47.14,66.62,Food Services
Alleghany,2009-2010,1290289,76.42,107.99,Food Services
Amelia,2009-2010,708287,53.87,76.13,Food Services
Amherst,2009-2010,1901108,57.89,81.81,Food Services
Appomattox,2009-2010,865571,59.09,83.50,Food Services
Arlington,2009-2010,19658939,92.71,131.02,Food Services
Augusta,2009-2010,4542236,62.99,89.01,Food Services
Bath,2009-2010,519530,109.48,154.71,Food Services
Bedford,2009-2010,4286876,64.12,90.61,Food Services
Bland,2009-2010,474902,66.69,94.24,Food Services
Botetourt,2009-2010,1951285,58.60,82.81,Food Services
Brunswick,2009-2010,1128497,60.98,86.18,Food Services
Buchanan,2009-2010,2354207,95.73,135.28,Food Services
Buckingham,2009-2010,948265,56.40,79.70,Food Services
Campbell,2009-2010,3672140,68.98,97.47,Food Services
Caroline,2009-2010,1557843,55.15,77.94,Food Services
Carroll,2009-2010,2348082,77.49,109.51,Food Services
Charles City,2009-2010,425527,60.86,86.00,Food Services
Charlotte,2009-2010,1218070,96.12,135.83,Food Services
Chesterfield,2009-2010,16506182,53.66,75.83,Food Services
Clarke,2009-2010,724035,50.03,70.70,Food Services
Craig,2009-2010,345561,66.32,93.72,Food Services
Culpeper,2009-2010,3057919,63.79,90.14,Food Services
Cumberland,2009-2010,648846,64.92,91.73,Food Services
Dickenson,2009-2010,1640289,99.54,140.66,Food Services
Dinwiddie,2009-2010,1678299,61.68,87.16,Food Services
Essex,2009-2010,681776,61.96,87.56,Food Services
Fairfax,2009-2010,81579527,78.71,111.23,Food Services
Fauquier,2009-2010,4513485,66.67,94.21,Food Services
Floyd,2009-2010,910743,59.07,83.47,Food Services
Fluvanna,2009-2010,1454506,54.57,77.12,Food Services
Franklin,2009-2010,4167218,77.96,110.17,Food Services
Frederick,2009-2010,4744143,62.97,88.98,Food Services
Giles,2009-2010,1173704,70.50,99.62,Food Services
Gloucester,2009-2010,2347287,64.05,90.51,Food Services
Goochland,2009-2010,1005365,46.89,66.26,Food Services
Grayson,2009-2010,1225807,75.47,106.64,Food Services
Greene,2009-2010,1082447,59.76,84.45,Food Services
Greensville,2009-2010,636453,51.12,72.24,Food Services
Halifax,2009-2010,3208517,88.92,125.66,Food Services
Hanover,2009-2010,7030503,71.29,100.74,Food Services
Henrico,2009-2010,16632030,56.10,79.27,Food Services
Henry,2009-2010,4170672,77.53,109.56,Food Services
Highland,2009-2010,170016,74.81,105.72,Food Services
Isle of Wight,2009-2010,1783033,50.98,72.04,Food Services
James City,2009-2010,3405130,53.46,75.54,Food Services
King and Queen,2009-2010,439572,65.85,93.06,Food Services
King George,2009-2010,1141693,47.79,67.53,Food Services
King William,2009-2010,941255,58.16,82.19,Food Services
Lancaster,2009-2010,587852,49.86,70.46,Food Services
Lee,2009-2010,2307509,90.15,127.40,Food Services
Loudoun,2009-2010,19697224,66.07,93.37,Food Services
Louisa,2009-2010,1977824,60.07,84.88,Food Services
Lunenburg,2009-2010,858170,64.68,91.40,Food Services
Madison,2009-2010,679440,48.70,68.83,Food Services
