Staunton,2008-2009,2112271,89.99,107.55
Suffolk,2008-2009,7489231,90.23,107.84
VirginiaBeach,2008-2009,20123437,46.32,55.36
Waynesboro,2008-2009,1972834,95.25,113.84
Williamsburg,2008-2009,612065,45.10,53.90
Winchester,2008-2009,2352026,89.15,106.55
Accomack,2008-2009,2292476,57.92,78.41
Albemarle,2008-2009,11161690,117.19,158.65
Alleghany,2008-2009,1988286,117.76,159.42
Amelia,2008-2009,1110342,84.45,114.33
Amherst,2008-2009,2036550,62.02,83.96
Appomattox,2008-2009,1377329,94.02,127.29
Arlington,2008-2009,22598334,106.58,144.28
Augusta,2008-2009,3604069,49.98,67.66
Bath,2008-2009,394087,83.05,112.43
Bedford,2008-2009,3271273,48.93,66.24
Bland,2008-2009,516726,72.56,98.23
Botetourt,2008-2009,1939848,58.25,78.86
Brunswick,2008-2009,730651,39.48,53.45
Buchanan,2008-2009,1562206,63.53,86.00
Buckingham,2008-2009,991664,58.98,79.84
Campbell,2008-2009,3363525,63.18,85.53
Caroline,2008-2009,1439357,50.96,68.99
Carroll,2008-2009,1560177,51.49,69.71
CharlesCity,2008-2009,771886,110.39,149.45
Charlotte,2008-2009,914418,72.16,97.69
Chesterfield,2008-2009,20741936,67.43,91.29
Clarke,2008-2009,1264665,87.39,118.31
Craig,2008-2009,419783,80.56,109.07
